movie_title,review
로비,영화조아
로비,아무 생각 없이 이 영화를 코미디로만 본 내가 뻘쭘해진다
로비,레오
로비,웃고 넘기기엔 씁쓸한 이권 카르텔의 민낯 보기
노무사 노무진,DD
노무사 노무진,이 드라마 보이콧합니다. 감독은 노동자 탄압하던 자.
노무사 노무진,드두디
노무사 노무진,다 너무너무너무 좋은데 뭔가 아쉬워요ㅜㅜ
노무사 노무진,귀여운_침착맨_569931
노무사 노무진,그냥저냥 합니다 특별하지도 재미없지도
노무사 노무진,영화라흥해라흥
노무사 노무진,노무사 역할이라 법률용어가  많이 사용되는데 어려울법한 대사를 정경호 딕션이 좋다보니 귀에 쏙 잘 들어오고  드라마 몰입도를 높이는데 한몫함  스토리 전개가  빨라서 재밌음
노무사 노무진,입닫고빵이나먹어
노무사 노무진,"고인 오요한나는 근로자가 아니라고 생까던 mbc에서
이런 드라마가 나오는 아이러니."
노무사 노무진,오리
노무사 노무진,배우들이 각자 역할에 잘 어울리고 캐릭터들이 매력있다. 예상되는 맛이지만 킬링타임용으로는 좋을 것 같다. 2화가 기다려진다.
노무사 노무진,연분홍빛춤출무렵
노무사 노무진,22년 기준 한국의 산재는 13만여명 그중 사망자는 2200여명! 산재는 우리 주위에 있는 사고다. 하지만 우리들은 외면했다. 관심을 환기시킨것만으로도 난 이 작품을 칭찬해야겠다
노무사 노무진,상냥한_조인성_189700
노무사 노무진,뻔한 징악의 이야기이긴 한데 유머 코드 너무 억지스럽지 않고 난 좋음. 그런데 어쨌거나 난 정의를 실천하라면서 막상 자기는 계약 강요하는 저런 신 싫음.
노무사 노무진,내우주에길이남길
노무사 노무진,"배우들의 연기도 좋고 귀신을 보는 노무사 설정이 흥미롭다
산재사고에 대해서 찐으로 경각심을 느끼게해준다"
노무사 노무진,ruru
노무사 노무진,사연들 넘 슬픔ㅠ
올드 가드 2,신이난_강동원_469644
올드 가드 2,한국을 어쩜 저렇게 표현했음? 검색도 안함?
올드 가드 2,레오
올드 가드 2,늘어지는 전개 + 미완성 결말 = 어이없음 투쁠
올드 가드 2,타베_미카코
올드 가드 2,결국 죽지도 않고 또 왔네.
올드 가드 2,새침한_마동석_613114
올드 가드 2,왠만해서 이런 점수는 안주는데. 쩝
올드 가드 2,똑똑한_안나_326074
올드 가드 2,"감독 한명 바뀌었다고 명작이 졸작이 되냐
무술도 다 어색하고 전개도 이상하고 에휴"
올드 가드 2,리아
올드 가드 2,"1편보고 신나서 2편틀었는데 진짜 기대 1도 하지마세요.
무슨 계속 끄고싶은거 참았음
근데 다보니까 안끈걸 후회함"
올드 가드 2,RE2PECT
올드 가드 2,전편의 성공에 안주하고 너무 안일하게 만들었네.
올드 가드 2,계란말이
올드 가드 2,3편도 5년 걸린다면 2편 다시봐야해서 안 볼듯
올드 가드 2,덕희오빠
올드 가드 2,역시나 석연치 않은 마무리
올드 가드 2,junhyeong416
올드 가드 2,분명 1편은 좋았는데. 2편은 뭐지.
무빙,김준모 기자
무빙,대한민국 최고의 스토리텔러가 디즈니의 자본력을 만났을 때
무빙,청
무빙,조금 다르고 특별할 뿐이야
무빙,장혜령
무빙,한국도 엑스맨 같은거 만들 수 있었어!!
무빙,주이지
무빙,나에게는 어떤 능력이 좋을까나
무빙,가보자고
무빙,"스토리, 연출 뭐 하나 빠지는 데가 없다. 한번만 봐서는 아쉬운 드라마. n차 정주행해야만 한다!"
무빙,슈가슈가룬
무빙,"한국형 히어로물이 드디어 성공하는 것 같아서 기쁘다
그 시작이 무빙이라 원작팬으로서 너무 좋음. 각색을 원작자인 강풀님이 해주신게 신의 한수. 배우들의 연기도 맘에 든다"
무빙,구름계단
무빙,"드디어 강풀 원작을 실사화에 성공했다
한국판 히어로물, 연기 액션 CG 모든게 완벽하다"
무빙,키노
무빙,이틀만에 정주행 완료 넘 재밌게 봤다
무빙,아이스크림
무빙,웹툰을 보지 않고 봤기에 소재가 더 흥미롭게 느껴졌고 각 역할별 스토리도 잘 풀어나갔던 것 같다. 배우들이 각자의 역할을 너무 잘 소화한 듯. 귀여운 봉석이^^
무빙,벌크업흰둥이
무빙,풋풋한 청춘물에 초능력이 결합해 멋진 스파이물이 탄생했다. 훌륭한 원작을 1%도 아깝지 않게 만들어준 작품.
미션 임파서블: 파이널 레코닝,매를 버는 승진이
미션 임파서블: 파이널 레코닝,"옆자리에 나이 든 중년의 아저씨분이 앉으샸다. 영화가 시작되니 한 소년이 앉아있었다.
내가 나중에 중년의 아저씨가 되었을때 날 다시 한번 소년으로 만들어줄 그런 영화 시리즈가 뭘까"
미션 임파서블: 파이널 레코닝,나타
미션 임파서블: 파이널 레코닝,같은 감독 작품이 맞나 싶을 정도로 늘어지는 전개. 지나치게 많은 전작과의 연결 짓기 그리고 헌사가 지루하게 만듦. 뚝뚝 끊기는 편집과 긴장감 떨어지는 액션씬. 고생했으나 밋밋.
미션 임파서블: 파이널 레코닝,믹무비
미션 임파서블: 파이널 레코닝,중반 이후로 보여주는 속도감과 몰입도는 초반부의 지루함을 상쇄하고도 남는다.
미션 임파서블: 파이널 레코닝,도도한_567681
미션 임파서블: 파이널 레코닝,3시간이 순식간에 지나갔다
미션 임파서블: 파이널 레코닝,인생영화찾는사람
미션 임파서블: 파이널 레코닝,완벽한 시리즈 마무리 아주 긴 러닝타임이지만 엄청난 스케일과 액션 그리고 연기까지 완벽하다고 본다. 어느 부분이 cg인지 구분하기 힘들정도로 현실적이다. 개재밌음
미션 임파서블: 파이널 레코닝,Supreme
미션 임파서블: 파이널 레코닝,"솔직히, 조질 뻔 했다."
미션 임파서블: 파이널 레코닝,양기자(YCU)
미션 임파서블: 파이널 레코닝,'에단 헌트'와 그의 팀이 선사하는 불가능한 여정을 스크린에서 만끽하는 게 관객에게 주어진 가장 즐거운 임무일 것. 초반 한 시간만 인내 있게 버틴다면.
미션 임파서블: 파이널 레코닝,그렇게간단하지가않음
미션 임파서블: 파이널 레코닝,"좃뺑이친다
너는 미션도 아니다"
미션 임파서블: 파이널 레코닝,키높이오
미션 임파서블: 파이널 레코닝,"안녕 톰 아저씨, 안녕 미임파"
미션 임파서블: 파이널 레코닝,100000
미션 임파서블: 파이널 레코닝,너무 길어서 지루했습니다
스왈로우테일 버터플라이,사과
스왈로우테일 버터플라이,스왈로우테일 버터플라이
스왈로우테일 버터플라이,sayhey
스왈로우테일 버터플라이,일본문화 개방 전 봤었던...당시 총격신등 일부 장면들은 우리 영화에서는 볼 수 없는 충격이였음...차라의 엔타운밴드 노래가 빅히트치고 있어서 봤었지만 뭔가 멍한 느낌의 수작!
스왈로우테일 버터플라이,영화춘
스왈로우테일 버터플라이,이와이 슌지의 세상에 살고싶다.
스왈로우테일 버터플라이,🤍Yonny🤍
스왈로우테일 버터플라이,뿌옇고 막막한 도시에서 유일하게 생기 넘치던 그들만의 관계
스왈로우테일 버터플라이,stupidsocietymisfit
스왈로우테일 버터플라이,"도쿄를 팔아 미국을 살 수 있다던 시절, 나비 한 마리가 갇힌 도쿄 밑마닥 어딘가의 화장실."
스왈로우테일 버터플라이,서교동비구니
스왈로우테일 버터플라이,잠자고 있던 중2병 심히 발동
스왈로우테일 버터플라이,아까그놈
스왈로우테일 버터플라이,"1996년의 영화를 오늘 봤는데, 미래를 예견한 듯하다"
스왈로우테일 버터플라이,mota
스왈로우테일 버터플라이,아게하.
스왈로우테일 버터플라이,양기자(YCU)
스왈로우테일 버터플라이,시대를 상당히 많이 예견한 '마이 웨이' 영화
스왈로우테일 버터플라이,Hause
스왈로우테일 버터플라이,그 시대 속으로 들어간 듯한 몽환적인 이미지의 향연
미세리코르디아,샤일록
미세리코르디아,서스펜스 사이로 치고 들어오는 발칙한 유머와 철학적 고민
미세리코르디아,라파엘
미세리코르디아,"죄를 지닌 인간을 배제하지 않고 끝까지 함께하려는 윤리적 태도와, 그 관계 안에서 피어나는 조용하고도 깊은 자비의 가능성을 섬세하게 드러낸다."
미세리코르디아,이성은
미세리코르디아,"인간은 유약하기에, 안도를 구원이라 착각한다."
미세리코르디아,서교동비구니
미세리코르디아,언젠가 드러나는 숨겨진 욕망
미세리코르디아,Hause
미세리코르디아,짙은 어둠 속에서 마주하는 근원적 본능
미세리코르디아,키높이오
미세리코르디아,알랭 기로디 감독치고는 순하다. 매콤한 순한맛
미세리코르디아,쪠
미세리코르디아,비밀을 덮는 사랑과 욕망
미세리코르디아,양기자(YCU)
미세리코르디아,"이 살인자의 내면이 응당 싫은데, 빠져들게 하는 연출이 무섭다."
미세리코르디아,영화병자
미세리코르디아,선이란 선은 넘을 대로 다 넘어버린 뒤 순애라 우기는 뻔뻔한 욕망의 항아리
미세리코르디아,송씨네
미세리코르디아,無자비의 세상에서 자비를 배푸소서.
극장판 귀멸의 칼날: 무한성편,도도한_서강준_911721
극장판 귀멸의 칼날: 무한성편,재미
엘리오,돈패닉
엘리오,도경수씨 손수건 챙겨가세요
엘리오,도도한_567681
엘리오,우리사회에 전하는 따듯한 위로
엘리오,낯선사람
엘리오,가족이 있는 집으로 돌아가자.
엘리오,사랑이
엘리오,상상이상으로 재밌는 작품  ４개월동안 모은 팝콘 다 쏟아부었는대 전혀 아깝지않다
엘리오,양기자(YCU)
엘리오,우리가 잃어버린 순수함과 그 시절 SF 영화들이 주던 순수한 경이감에 대한 그리움을 더욱 선명하게 드러내는 작품
엘리오,영화가좋다
엘리오,어른아이 구별없이 보기좋은 따뜻한 영화였다!!
엘리오,김세진
엘리오,픽사스러운. 픽사다운 영화
엘리오,완투
엘리오,sf같으면서도 가족이 함께하는 따뜻한 영화
엘리오,또또비됴
엘리오,'당신은 혼자가 아니다‘라는 픽사의 특별하고도 따스한 포옹!
엘리오,나한아항
엘리오,"픽사답지 못하게 누구나 공감 가능한 깊은 감정을 건드리지 못하고, 겨우 이끌어낸 몰입을 캐릭터 붕괴로써 망가뜨린다."
하이퍼나이프,박은빈토깽이다
하이퍼나이프,긴 연기 생활동안 본적 없는 박은빈배우님의 눈빛.. 배테랑 설경구 배우님과의 호흡은 이로 말할 수가 없네요..
하이퍼나이프,우즈
하이퍼나이프,연기 연출 스토리 다 최고입니다..
하이퍼나이프,Happy
하이퍼나이프,"탄탄한 구성, 연출, 치열한 연기와 쫄깃한 전개"
하이퍼나이프,ezzzz
하이퍼나이프,"“정교하게 파고드는 메스 같은 이야기, 깊숙이 파고들어 눈을 뗄 수 없다.”"
하이퍼나이프,침착한_김선호_524239
하이퍼나이프,여기 뭐 죄다 박은빈 팬클럽인가?
하이퍼나이프,폭룡적_김혜수_189102
하이퍼나이프,박은빈배우 연기천재
하이퍼나이프,친절한_아이브_427215
하이퍼나이프,필모 다양하고 캐릭터마다 색깔이 목소리톤까지 갈아끼우는 배우 박은빈
하이퍼나이프,민짱
하이퍼나이프,"시사회로 1 ,2화를 봤는데 정말 입틀막. 박은빈의 연기는 선한 역부터 맑눈광이 악역까지 못 하는게 없구나.설경구에게 도전하는 박은빈의 연기대결 기대만발"
하이퍼나이프,신이난_전지현_565753
하이퍼나이프,박은빈 배우 연기 너무 ㅎㄷㄷ 연기 미쳤다는 말이 절로 나옴.  음악도 산선하고 연출력도 좋아서 2화까지 보는데 시간이 엄청 빨리감.  일단 매우  재밌다
하이퍼나이프,보는맛이무섭다
하이퍼나이프,몰입도 미쳤어요....!!!보면 후회안합니다 강추추!!
28년 후,색시주뇨비
28년 후,좀비 영화로서의 만족도가 제로인 수준
28년 후,TeSla
28년 후,알파의 달랑이만 생각난다.
28년 후,귀여운_침착맨_569931
28년 후,이게뭐죠??
28년 후,PHY
28년 후,이게 뭐고....?
28년 후,마뮤렌
28년 후,진화를 거듭해 진격의 거인으로 돌아오다.
28년 후,논리가_총을_쏘면_타당타당
28년 후,...이게뭐지?
28년 후,홍시
28년 후,하.... 내 기대치가.......
28년 후,100000
28년 후,보고나면 너무 불쾌한 영화
28년 후,브래드앤
28년 후,연출 그 자체는 좋지만 장르와 맞지 않는 전개인듯
28년 후,달려라다롱
28년 후,다음 후속은 280년 뒤에 보자
미션 임파서블,키노
미션 임파서블,시간 가는줄 모르고 재밌게 봤습니다
미션 임파서블,슈가슈가룬
미션 임파서블,"스파이 액션물로 톰 크루즈가 너무나 이단 헌트여서 진짜 좋았음
30년이 다 되도록 시리즈로 이어나간 톰 크루즈의  저력"
미션 임파서블,블루토토
미션 임파서블,역사의 시작
미션 임파서블,천마강림
미션 임파서블,시리즈의 완벽한시작. 어쩌면 1편만큼 완벽한 미션임파서블 시리즈는 없지않을까. 스릴이란걸 이토록 쉽게느끼게 해주다니 ㄷㄷ 다시봐도 너무 재밌다
미션 임파서블,DaDaSi
미션 임파서블,이 영화를 극장에서 못 본 것은 정말 한이 될 것 같다
미션 임파서블,퐝군
미션 임파서블,파이널레코닝 보고 다시 보니까 더 재밌네요.
미션 임파서블,DAY6TONES
미션 임파서블,그렇게 이단 헌트의 역사가 시작되었다
미션 임파서블,낯선사람
미션 임파서블,전설의 시작.
미션 임파서블,믹무비
미션 임파서블,꽤 오래 전 영화지만 몰입하고 봤다. 하지만 지금 보기엔 다음 장면이 예상 가능하지 않았나...
미션 임파서블,나일즈
미션 임파서블,시간 잘가는 오락 영화
파과,만두
파과,연기 구멍이 없다 참 스타일리시한 오타쿠 저격 영화
파과,귀여운_침착맨_569931
파과,한국 영화 홍보의 문제점 너무 과장한다
파과,나비소년
파과,망가진 과일도 맛있다는걸 보여주는게 아니었다. 치열하게 살아보니 과일이 멍도 들고 못나질 수 있다는 이야기였다. 그건 분명히 다르다.
파과,힙합팬
파과,"몇몇 개연성과 감정선에 의아함을 느끼긴 했지만,
그걸 다 상쇄시키는 신선하고 치밀한 장르물!"
파과,구씨
파과,"엑팅 한 번, 중2병 대사 한 번, 그리고 정돈 안 된 이야기와 편집. (사랑이님께 양도 받아 관람)"
파과,지니
파과,김성철이 더 좋아졌다 연기가 더 성장했어
파과,쩡이썬이
파과,"투우를 잘 살리냐에 따라서 영화가 살수 있다고 생각했는데 생각 외로 너무 매력적임.
(시사회 25.4.24)"
파과,하다니
파과,"소재만 좋았다
액션의 상당부분은 누가 봐도 대역이 하는 뒷모습 액션
감정선은 동감되지 않고, 뜬금없는 과거회상씬은 실소만
진심 투우가 살길 바랬다"
파과,고고한_엠마스톤_822683
파과,한국영화가 망해가나
파과,고고한_브래드피트_337494
파과,1.5점 정도 줄려다가 후기가 좋다고 광고하는 거 보니깐 정 떨어져서 0.5점 드립니다. 대사도 그렇고 연기도 그렇고 배우가 집중 못하고 있는 모습이 많이 보이고 개연성이 없어요.
악의 도시,침착한_스필버그_149362
악의 도시,"아쉬운 연기, 아쉬운 전개, 아쉬운 결말
아쉽고 아쉽고 또 아쉽다"
악의 도시,sleepless0401
악의 도시,iksy님 양도로 참석
악의 도시,쉼표860508
악의 도시,"내 시간이 아까운 영화..또 오랜만이네..
3류영화임
스토리, 연기, 연출, 대본 뭐하나 좋은 게 없음"
악의 도시,BIGMAC_bro
악의 도시,형편없는 연출과 시나리오. 한채영 복귀작이라 1점 더줌.
악의 도시,aurybury35
악의 도시,아 진짜  너무 무례하다
악의 도시,러블리뇽뇽
악의 도시,흠...너무나
악의 도시,JY
악의 도시,전체적으로 너무나 성의없는 연출과 각본&스토리..😔
악의 도시,행복한_김혜수_456295
악의 도시,재밌어요 추천합니다
썬더볼츠*,BIGMAC_bro
썬더볼츠*,마블이 돌아왔다 라고 하기엔 새로운 맛으로 돌아옴 ㅋㅋ
썬더볼츠*,호잉이아빠
썬더볼츠*,밥사이드아웃
썬더볼츠*,ezzzz
썬더볼츠*,"“초능력 대신 상처를 장착한, 결함이 시대를 구원하는 불완전한 히어로.”"
썬더볼츠*,믹무비
썬더볼츠*,"트라우마에 의한 공허, 혼자서 짊어지려 하지 마!"
썬더볼츠*,귀여운_침착맨_569931
썬더볼츠*,악딩이 너무 강력해서 히어로가 매력없음 ㄴㅋㅋ
썬더볼츠*,만두
썬더볼츠*,가오갤 베이스에 문나이트 한 스푼 엑스맨 한 스푼
썬더볼츠*,$ome
썬더볼츠*,지금까지 가지무침을 먹어 온 마블팬들에게 정상화를 알리는 루저들의 이야기
썬더볼츠*,검정고무신
썬더볼츠*,마블 영화보고 울컥하는 건 엔드게임 이후 처음이네 ㅎ 갱년기인가?
썬더볼츠*,요키치
썬더볼츠*,반응이 너무 좋길래 봤는데 그 정도인가? 라는 결론
썬더볼츠*,레몬
썬더볼츠*,옐레나를 중심으로 하는 루저들의 팀업. 개그 포인트가 많아서 웃으면서 관람 가능. 간만에 재미있는 마블 영화였다
가치아쿠타,PHY
가치아쿠타,"참....애매하다, 대사가 많이 오글거림."
첫잔처럼,친절한_브래드피트_190482
첫잔처럼,"독립영화 맹키로 보믄 나쁘진 않음.
볼 거 없을 때, 잔잔하게 보기 좋음."
첫잔처럼,최승교
첫잔처럼,우리 사회의 보통 직장인들을 위한 잔잔한 건배사
핸섬가이즈,Marigold
핸섬가이즈,사람이 죽는데 웃고있어요
핸섬가이즈,나비소년
핸섬가이즈,"그래. 코미디영화는 그냥 웃기기만 하면 되는거다. 어줍잖게 교훈, 감동 같은거 넣을거 없이 그냥 웃기게만 만들면 되는거다. 같이 보러간 사람이랑 영화보고 즐거우면 된거니까."
핸섬가이즈,영화조아
핸섬가이즈,이희준 진짜 ㅋㅋㅋㅋ귀엽고 웃기고 멋있고 섹시하고 매력적인건 자기가 다 함 ㅋㅋㅋㅋ 진짜 미치겠음
핸섬가이즈,가보자고
핸섬가이즈,어떤 내용이냐고 물으면 뭐라고 해줘야할지 모르겠는데 개애애애애애웃기고 잔인하고 사람이 죽는데 웃고 있는 이상한 영화 🤣🤣 오늘의 교훈: 영어공부를 하자 (?)
핸섬가이즈,슈가슈가룬
핸섬가이즈,"B급 코미디물을 아주 좋아라 하진 않지만 적어도 내 취향은 아니었던 걸로..
웃긴 웃었는데 어이가 없어서 웃은 기억이 더 많음. 좀 킹받게 웃기는 작품인듯
배우들 연기는 좋았다"
핸섬가이즈,귀여운_침착맨_569931
핸섬가이즈,이게 왜 창고영화였는지 아쉬울 따름 ㅎㅎㅎ
핸섬가이즈,재밌는_신동엽_248133
핸섬가이즈,비싼돈내고 중간에 나와보긴 첨이다. 이것도 영화냐
핸섬가이즈,리무진
핸섬가이즈,'킬링 로맨스'와 '죽지 않는 인간들의 밤'의 상위 호환ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
핸섬가이즈,양기자(YCU)
핸섬가이즈,"원작이 있긴 한데, 이렇게 한국 상업 영화 보면서 웃음 터진 시사회는 좀 오랜만이라 반가운 B급 호러 코미디"
핸섬가이즈,벌크업흰둥이
핸섬가이즈,기괴한데 재밌는 매력적인 B급영화
위키드,마르
위키드,별맛은 없고 생긴 것만 화려한 디저트 같음
위키드,화가난_아이브_104441
위키드,그냥 무조건 봐라 최고다
위키드,duda
위키드,추락하는 순간 어린시절을 마주하고 빗자루를 타고 다시 날아오르며 디파잉 그래비티를 외칠 때의 벅차오르는 감동이 기억에 남는다. 후반 20분을 위한 전반 140분의 여정
위키드,나타
위키드,역대급 서사와 비쥬얼과 넘버와 연출이 어우러진 뮤지컬 영화상 최강이라 할만한 작품. 어서 빨리 다음 이야기가 보고 싶어짐. 중간에 눈물이 왈칵 쏟아지는 장면도 있음. 감동적임.
위키드,귀여운_침착맨_569931
위키드,뮤지컬로만 본 위키드를 입체적으로 화려하게 각인 시켜준 영화
위키드,ㄷㄴㅂ
위키드,"소외 되었을뿐, 결코 약하지 않음에도"
위키드,나이트시네마
위키드,"'그냥 볼만하네' 싶다가
Defying Gravity 파트에서 고쳐잡은 자세"
위키드,초쿠뉴
위키드,진짜 재밌게 봤는데 오프닝때 폰트 진짜 무슨일..? 너무 구려서 두통 옴
위키드,침착한_크리스토퍼_788845
위키드,"2부작인줄 끝에 보고 알았음.
3분의2가 넘 지루한데... 뺄건 빼고 한편으로 마무리하지 ㅡ.ㅡ+
나머지 3분의1때문에 그나마 위안."
위키드,삼봉이형
위키드,"원작 소설과 뮤지컬을 안 본 상태로 봤는데, 너무 재밌어요!
음악과 연기가 할 말 다 했어요..!!"
올드 가드,귀여운_침착맨_569931
올드 가드,죽지 않는 존재에 대한 새로운 영화 ㅎㅎ
올드 가드,영알못
올드 가드,이번에도 증명한 넷플릭스 특유의 공식 : 스타를 전면 앞세워 허점투성이 가리기.
올드 가드,DaDaSi
올드 가드,죽지 않은 사람들의 공포
올드 가드,KinoDAY
올드 가드,"넷플릭스 <올드 가드>, 신선함은 부족한 여전사의 데뷔"
올드 가드,RE2PECT
올드 가드,샤를리즈 테론 때문에 봤는데 볼만했음.
올드 가드,덕희오빠
올드 가드,뭔가 석연찮은 마무리
올드 가드,재밌는_도라에몽_433497
올드 가드,"간지에만 초점을 둔 느낌이라 조금 아쉬움
빌런쪽이 인류를 위한 사명감이 더 커보이는데 관점을 정하고 밀어붙이는 듯"
올드 가드,영화보는영어쌤
올드 가드,흥미있는 소재를 들고 엔딩까지 지루하지 않게 달린다.
올드 가드,천재개구리
올드 가드,기대했던 작품이나 시작 10분만에끔.감독이 액션과 유머를 대하는 태도가 유치 찬란
올드 가드,궁금한_뉴진스_299597
올드 가드,재밌었음
지지고 볶는 여행,무하마드찰리
지지고 볶는 여행,그냥 하던거나 하자
지지고 볶는 여행,안과학
지지고 볶는 여행,그냥 뭔가 공감되는 여행이다. 여행은 원래 지지고 볶는게 맛이다.
지지고 볶는 여행,행복한_팀버튼_326290
지지고 볶는 여행,"나는솔로 애청자로서 익숙한사람들의 새로운 감정선을 
시청자에게선사 즐겨 보고있읍니다"
스트릿 우먼 파이터 2,톰홀랜드
스트릿 우먼 파이터 2,싸움구경하는듯 보게되는 스우파2
스트릿 우먼 파이터 2,봄봄.
스트릿 우먼 파이터 2,다들 춤을 잘춰서 볼맛남 바다웅니 짱🔅
스트릿 우먼 파이터 2,민주돌이
스트릿 우먼 파이터 2,스우파1보다 낫네요 바다가 짱인듯
스트릿 우먼 파이터 2,생귤탱귤귤
스트릿 우먼 파이터 2,역시나 본방사수하게 만드는 프로그램
스트릿 우먼 파이터 2,온리샨
스트릿 우먼 파이터 2,재밋어여
스트릿 우먼 파이터 2,JAYU
스트릿 우먼 파이터 2,스우파2를 보자마자 커스틴퀸을 경배하게 되었지만 그녀가 인정한 리얼월드와이드배틀러인 마네퀸쌤들(왁씨 윤지 쎄라)을 인정하지 않을 수가 없음 이분들이 한국댄서인게 자랑스럽다
스트릿 우먼 파이터 2,찐더쿠
스트릿 우먼 파이터 2,바다
스트릿 우먼 파이터 2,고앵씨
스트릿 우먼 파이터 2,스우파 1 만큼 모든이들이 돋보이는 방송이 되지못한건 아이키같은 캐릭터가 없어서일까 아이키가 없어서일까. 시작전부터 바다만 보였는데 역시다. 승승장구해라
스트릿 우먼 파이터 2,폭룡적_카리나_812159
스트릿 우먼 파이터 2,"너무 길고 길어서 좀 지루한 경향이 있어 뒤로갈수록 안보게됨 시즌1의 성공을 알기에 모두 순한맛 변신, 추후 3가 나온다면 볼 것 같지않음"
스트릿 우먼 파이터 2,클로버
스트릿 우먼 파이터 2,최고였다. 모든 팀들이 너무 멋있었고 특히 미션 하나하나 각 팀들이 발휘된 느낌이라 볼 때마다 감탄했다
서브스턴스,샤일록
서브스턴스,"부위별로 나눠서 품평하고, 오래되면 신선하지 않다고 버려진다면 인간은 한낱 고깃덩어리와 다를 바 없다"
서브스턴스,토니스탱크
서브스턴스,"찬란하고 기괴하며, 역겨우면서도 아름다운 영화.
씨발."
서브스턴스,오징어참치김밥
서브스턴스,다 좋은데 마지막에 분수쇼는 좀...
서브스턴스,빌런팝콘
서브스턴스,친절히 뇌뚜껑을 직접 열고 쑤셔 넣어주는 메시지.
서브스턴스,나무
서브스턴스,자신의 모든 걸 싫어해 본 사람들에게 바치는 영화
서브스턴스,씨네소울
서브스턴스,영화 서브스턴스 뜻 정보 출연진 관람평점 줄거리 리뷰 결말 후기 스포 쿠키 외모지상주의를 신랄하게 비판하는 하드고어 영화추천
서브스턴스,아이럽무비
서브스턴스,몰입도 색감 너무 좋다 다만 후반부에 힘들다....
서브스턴스,쏨땀
서브스턴스,롤코탔는데 내려주지않음 영원히
서브스턴스,박수민
서브스턴스,난 왜 이 영화 슬프지
극장판 귀멸의 칼날: 무한열차편,귀여운_침착맨_569931
극장판 귀멸의 칼날: 무한열차편,정의는 어떠한 난간에도 무너지지 않는다!
극장판 귀멸의 칼날: 무한열차편,when_i_met_movie
극장판 귀멸의 칼날: 무한열차편,항상 뜨겝게 불타오르던 한 남자의 따듯한 신념과 마음
극장판 귀멸의 칼날: 무한열차편,꿈꾸는 토토
극장판 귀멸의 칼날: 무한열차편,"감동과 코믹 스토리, 3D와 2D가 적절히 섞인 화려한 그림체는 2D 특유의 일본 애니가 가지는 장점을 극대화한다."
극장판 귀멸의 칼날: 무한열차편,임희봉
극장판 귀멸의 칼날: 무한열차편,"미쳐버린 작화와 뼈를 갈아넣은 액션씬들, 활활 불타오르는 소년만화의 염주(炎柱)!"
극장판 귀멸의 칼날: 무한열차편,황민철
극장판 귀멸의 칼날: 무한열차편,완벽하게 궤도에 올라탄 시리즈의 액션과 볼거리가 쉴 새 없이 질주한다.
극장판 귀멸의 칼날: 무한열차편,영화의순간들
극장판 귀멸의 칼날: 무한열차편,"좋은 원작이라는 원석과, 그것을 잘 세공해내는 능력, 애니메이션 시리즈에서 바로 이어지는 스토리전개가 만족스럽다. 거기에 박력넘치는 액션신을 스크린으로 본다는 것이 그저 감사할따름"
극장판 귀멸의 칼날: 무한열차편,지누씨네
극장판 귀멸의 칼날: 무한열차편,"싸움부터 교훈까지 모두 말로 설명하는
고루한 일식 스토리텔링"
극장판 귀멸의 칼날: 무한열차편,색시주뇨비
극장판 귀멸의 칼날: 무한열차편,원작 애니 안보고 봤는데도..
극장판 귀멸의 칼날: 무한열차편,궁금한_이병헌_439706
극장판 귀멸의 칼날: 무한열차편,"염주 렌고쿠 쿄주로, 그의 정신과 강함을 본받고 싶다"
극장판 귀멸의 칼날: 무한열차편,100dooshanpictures
극장판 귀멸의 칼날: 무한열차편,"아카자의 전투를 제외하면 지루한 신파, 말 ㅈㄴ 많은 빌런, 열차는 개뿔 꿈만 꾸는 3인방 때문에 원작을 모르는 입장으로써 불친절함"
죽지않는 인간들의 밤,팜므파탈캣
죽지않는 인간들의 밤,"마음편히 죽을 수 조차 없는 3번 실패해도 4번 결혼해야하는 한국의 찌질한 현실에 대한 신명나는 애도
괴물을 잡아먹고 괴물이된다는 뻔하고 찰진 묘사까지 와우
210221"
죽지않는 인간들의 밤,BIGMAC_bro
죽지않는 인간들의 밤,.
죽지않는 인간들의 밤,그림소리
죽지않는 인간들의 밤,"경쾌하고 컬트 냄새나는 감독의 개성은 여전히 살아있지만, 평이한 스토리라인과 자극 없는 연출도 여전하다."
죽지않는 인간들의 밤,재밌는_도라에몽_433497
죽지않는 인간들의 밤,개그가 올드함
죽지않는 인간들의 밤,SOMACUBE
죽지않는 인간들의 밤,신정원감독영화는 역시나 특이해..
죽지않는 인간들의 밤,김수해
죽지않는 인간들의 밤,죽여주는 영화를 바랬는데
죽지않는 인간들의 밤,고고한_짱구_777843
죽지않는 인간들의 밤,옛미국비급코메디보는거같아 이거 왜이렇게 평가가 안좋지 난 너무 재밌는데 ㅋㅋㅋㅋㅋㅋㅋㅋ 국내에서 이정도 스무스하게 만들었으면 명작이다 ㅋㅋㅋㅋ
죽지않는 인간들의 밤,사랑과행복사이
죽지않는 인간들의 밤,이건 만화책으로 나오면 좋았을..
죽지않는 인간들의 밤,랩소디
죽지않는 인간들의 밤,양동근이 아까움
죽지않는 인간들의 밤,로코물을좋아하는silverstone
